accession,species,description,source_type,plasmid_name,replicon_types,mge_elements,country,percent_identity,query_coverage,alignment_length,mismatches,gaps,evalue,bit_score,hit_length,subject_start,subject_end
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,23850,24606
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,24606,23850
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.53,760,1,0,0.0,1399.03,133770,52848,52089
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,52092,52848
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,54715,53959
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,58803,59559
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,59559,58803
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133770,74656,75412
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133770,47528,48284
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133770,48284,47528
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,133770,51108,50631
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,133770,14086,13690
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,133770,13691,14086
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,98.79,1.64,165,2,0,2.05119e-73,294.738,133770,50637,50473
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133770,69005,68874
CP031936,Klebsiella pneumoniae,"Klebsiella pneumoniae strain GZ-1 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133770,69085,68954
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,146891,132037,141369
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.52,759,0,0,0.0,1402.73,146891,2927,2169
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,146891,63977,64737
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,999,1755
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,1755,999
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,2169,2925
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,57546,58302
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,58302,57546
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,99.87,7.53,760,1,0,0.0,1399.03,146891,62866,62107
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,62110,62866
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,64733,63977
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,68821,69577
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,69577,68821
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,78584,79340
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,79340,78584
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,146891,132793,132037
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,146891,61126,60649
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,146891,79341,79737
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,146891,79736,79341
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,98.79,1.64,165,2,0,2.05119e-73,294.738,146891,60655,60491
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,146891,138358,138492
CP107313,Klebsiella pneumoniae,"Klebsiella pneumoniae strain CRKP_41 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,146891,138438,138572
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,196720,56410,47078
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,99.95,18.74,1892,1,1,0.0,3487.59,196720,160168,158277
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,7.51,758,0,0,0.0,1400.88,196720,145144,144387
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,196720,55654,56410
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,196720,144387,145143
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,4.38,442,0,0,0.0,817.339,196720,196279,196720
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,4.38,442,0,0,0.0,817.339,196720,196720,196279
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,196720,195927,195450
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,3.53,356,0,0,0.0,658.528,196720,155997,156352
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,100.0,3.53,356,0,0,0.0,658.528,196720,156352,155997
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,99.02,3.04,307,3,0,1.10238e-150,551.422,196720,144320,144014
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,99.39,1.64,165,1,0,4.40875e-75,300.278,196720,144020,143856
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,98.18,1.64,165,3,0,9.54328e-72,289.198,196720,195456,195292
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,196720,50003,49872
CP181476,Escherichia coli,"Escherichia coli strain C600-p2-3 plasmid pC600-p2-3, complete sequence",Plasmid,pC600-p2-3,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,196720,50083,49952
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,141491,79467,88799
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.52,759,0,0,0.0,1402.73,141491,67103,67861
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,141491,9993,9233
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,4393,5149
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,5149,4393
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,9237,9993
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,11104,11860
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,11860,11104
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,67861,67105
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,68275,69031
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,69031,68275
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,80223,79467
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,95320,96076
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,96076,95320
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,136122,136878
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,141491,136878,136122
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.74,7.5,757,2,0,0.0,1387.95,141491,15668,16424
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.74,7.5,757,2,0,0.0,1387.95,141491,16424,15668
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,141491,12844,13321
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,141491,136121,135725
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,141491,135726,136121
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.38,1.61,162,1,0,2.05119e-73,294.738,141491,13315,13476
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,141491,85788,85922
CP146601,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,141491,85868,86002
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,92.51,9333,0,0,0.0,17235.9,133699,107945,117277
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.52,759,0,0,0.0,1402.73,133699,106773,107531
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,133699,49654,48894
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,34291,35047
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,35047,34291
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,44054,44810
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,44810,44054
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,48898,49654
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,50765,51521
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,51521,50765
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,107531,106775
CP147750,Klebsiella pneumoniae,"Klebsiella pneumoniae strain 20200226S3 plasmid unnamed1, complete sequence",Plasmid,unnamed1,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133699,108701,107945
