Sample,Gene,Product,Contig,Contig_Size,Location,Start,Stop,Strand,Type,DB_Xrefs
JKPB381,,Sugar efflux transporter,contig_1,0,Small replicon (~0kb),2829020,2830219,+,cds,"SO:0001217, UniRef:UniRef50_P31122"
JKPB381,marC,UPF0056 inner membrane protein MarC,contig_1,0,Small replicon (~0kb),2830288,2830956,-,cds,"SO:0001217, UniRef:UniRef50_P0AEY1"
JKPB381,marR,Multiple antibiotic resistance protein MarR,contig_1,0,Small replicon (~0kb),2831218,2831652,+,cds,"SO:0001217, UniRef:UniRef50_P27245"
JKPB381,marA,Multiple antibiotic resistance protein MarA,contig_1,0,Small replicon (~0kb),2831673,2832047,+,cds,"SO:0001217, UniRef:UniRef50_P0A2S4"
JKPB381,marB,Multiple antibiotic resistance protein MarB,contig_1,0,Small replicon (~0kb),2832088,2832306,+,cds,"SO:0001217, UniRef:UniRef50_P31121"
JKPB381,,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,contig_1,0,Small replicon (~0kb),2840951,2842054,-,cds,"SO:0001217, UniRef:UniRef50_A0A932AVI0"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),2844003,2844443,-,cds,"SO:0001217, UniRef:UniRef50_A0A085G0J9"
JKPB381,blaSHV-11,broad-spectrum class A beta-lactamase SHV-11,contig_1,0,Small replicon (~0kb),2852150,2853010,+,cds,"NCBIProtein:WP_004176269.1, SO:0001217, UniRef:UniRef50_Q9S169"
JKPB381,,Small multidrug resistance family-3 protein,contig_1,0,Small replicon (~0kb),2879200,2879526,-,cds,"SO:0001217, UniRef:UniRef50_A0A3A3FKG6"
JKPB381,,Spermidine N(1)-acetyltransferase,contig_1,0,Small replicon (~0kb),2880090,2880650,+,cds,"SO:0001217, UniRef:UniRef50_P0DKR8"
JKPB381,kpnF,multidrug efflux SMR transporter subunit KpnF,contig_1,0,Small replicon (~0kb),2897444,2897773,-,cds,"BlastRules:WP_002903683, SO:0001217, UniRef:UniRef50_Q0WF87"
JKPB381,kpnE,multidrug efflux SMR transporter subunit KpnE,contig_1,0,Small replicon (~0kb),2897760,2898122,-,cds,"BlastRules:WP_004179723, SO:0001217, UniRef:UniRef50_P69212"
JKPB381,,Methylated-DNA--protein-cysteine methyltransferase,contig_1,0,Small replicon (~0kb),2936927,2937442,+,cds,"SO:0001217, UniRef:UniRef50_P0AFH0"
JKPB381,,Efflux transporter outer membrane subunit,contig_1,0,Small replicon (~0kb),2987022,2988401,+,cds,"SO:0001217, UniRef:UniRef50_A8AGG4"
JKPB381,,O-methyltransferase,contig_1,0,Small replicon (~0kb),2988417,2989076,+,cds,"SO:0001217, UniRef:UniRef50_A7MEK1"
JKPB381,paaC,Phenylacetate-CoA oxygenase subunit PaaC,contig_1,0,Small replicon (~0kb),3003464,3004219,-,cds,"SO:0001217, UniRef:UniRef50_A0A1S2FW27"
JKPB381,tetR,TetR family transcriptional regulator,contig_1,0,Small replicon (~0kb),3044474,3045022,+,cds,"SO:0001217, UniRef:UniRef50_A0A9W6I0F4"
JKPB381,tetR,TetR family transcriptional regulator,contig_1,0,Small replicon (~0kb),3122821,3123033,+,cds,"SO:0001217, UniRef:UniRef50_A0A2K9P709"
JKPB381,nepI,Purine ribonucleoside efflux pump nepI,contig_1,0,Small replicon (~0kb),3131553,3132755,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X4URE5"
JKPB381,marR,Putative regulatory protein MarR,contig_1,0,Small replicon (~0kb),3206999,3207457,-,cds,"SO:0001217, UniRef:UniRef50_A0A377ZFS3"
JKPB381,msrB,Peptide methionine sulfoxide reductase MsrB,contig_1,0,Small replicon (~0kb),3275966,3276379,-,cds,"SO:0001217, UniRef:UniRef50_Q9KQK0"
JKPB381,sotB,Sugar efflux transporter SotB,contig_1,0,Small replicon (~0kb),3287139,3288356,+,cds,"SO:0001217, UniRef:UniRef50_A0A090V3Z6"
JKPB381,,Leucine efflux protein,contig_1,0,Small replicon (~0kb),3303164,3303802,-,cds,"SO:0001217, UniRef:UniRef50_P76249"
JKPB381,perC,PerC family transcriptional regulator,contig_1,0,Small replicon (~0kb),3374011,3374451,-,cds,"SO:0001217, UniRef:UniRef50_A0A7H4MSJ8"
JKPB381,phoQ,Virulence sensor histidine kinase PhoQ,contig_1,0,Small replicon (~0kb),3390805,3392271,+,cds,"SO:0001217, UniRef:UniRef50_P0DM80"
JKPB381,ycfR,Outer membrane protein YcfR,contig_1,0,Small replicon (~0kb),3412938,3413195,-,cds,"SO:0001217, UniRef:UniRef50_D8MRQ4"
JKPB381,iutA,ferric aerobactin receptor IutA,contig_1,0,Small replicon (~0kb),3414324,3416513,+,cds,"SO:0001217, UniRef:UniRef50_P14542, VFDB:VFC0272, VFDB:VFG048620"
JKPB381,,[Ribosomal protein uS5]-alanine N-acetyltransferase,contig_1,0,Small replicon (~0kb),3446785,3447408,-,cds,"SO:0001217, UniRef:UniRef50_P0A948"
JKPB381,mdtH,Multidrug resistance protein MdtH,contig_1,0,Small replicon (~0kb),3447599,3448807,+,cds,"SO:0001217, UniRef:UniRef50_P69367"
JKPB381,mdtG,Multidrug resistance protein MdtG,contig_1,0,Small replicon (~0kb),3455311,3456537,+,cds,"SO:0001217, UniRef:UniRef50_P25744"
JKPB381,efeO,Iron uptake system component EfeO,contig_1,0,Small replicon (~0kb),3474688,3475815,-,cds,"SO:0001217, UniRef:UniRef50_P0AB24"
JKPB381,,Ribosomal RNA large subunit methyltransferase I,contig_1,0,Small replicon (~0kb),3520342,3521544,+,cds,"SO:0001217, UniRef:UniRef50_P75876"
JKPB381,sulA,Cell division inhibitor SulA,contig_1,0,Small replicon (~0kb),3528726,3529235,+,cds,"SO:0001217, UniRef:UniRef50_A6T752"
JKPB381,phoE,Outer membrane porin PhoE,contig_1,0,Small replicon (~0kb),3561700,3562665,+,cds,"SO:0001217, UniRef:UniRef50_A0A7H0MA67"
JKPB381,,Metallo-beta-lactamase domain-containing protein,contig_1,0,Small replicon (~0kb),3564112,3564759,-,cds,"SO:0001217, UniRef:UniRef50_A0A090V2C0"
JKPB381,,tRNA 5-carboxymethoxyuridine methyltransferase,contig_1,0,Small replicon (~0kb),3574070,3574870,-,cds,"SO:0001217, UniRef:UniRef50_P36566"
JKPB381,,Formate acetyltransferase 1,contig_1,0,Small replicon (~0kb),3593884,3596166,+,cds,"SO:0001217, UniRef:UniRef50_P09373"
JKPB381,macA,Macrolide export protein MacA,contig_1,0,Small replicon (~0kb),3622899,3624014,-,cds,"SO:0001217, UniRef:UniRef50_P75830"
JKPB381,rlmC,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,contig_1,0,Small replicon (~0kb),3646545,3647672,-,cds,"SO:0001217, UniRef:UniRef50_P75817"
JKPB381,kdeA,multidrug efflux MFS transporter KdeA,contig_1,0,Small replicon (~0kb),3691386,3692618,-,cds,"BlastRules:WP_004141972, NCBIProtein:ABR76310.1, SO:0001217, UniRef:UniRef50_A0A1B3EZB9"
JKPB381,,Ribosomal RNA large subunit methyltransferase F,contig_1,0,Small replicon (~0kb),3741302,3742216,-,cds,"SO:0001217, UniRef:UniRef50_P75782"
JKPB381,perR,HTH-type transcriptional regulator PerR,contig_1,0,Small replicon (~0kb),3753593,3754516,+,cds,"SO:0001217, UniRef:UniRef50_W9BNR9"
JKPB381,basR,DNA-binding transcriptional regulator BasR,contig_1,0,Small replicon (~0kb),3770794,3771465,+,cds,"SO:0001217, UniRef:UniRef50_A0A376MPC0"
JKPB381,basS,Sensor protein BasS,contig_1,0,Small replicon (~0kb),3771469,3772566,+,cds,"SO:0001217, UniRef:UniRef50_P30844"
JKPB381,,Malonyl-[acyl-carrier protein] O-methyltransferase,contig_1,0,Small replicon (~0kb),3776926,3777681,-,cds,"SO:0001217, UniRef:UniRef50_A0A348DHH1"
JKPB381,,Phosphotransferase,contig_1,0,Small replicon (~0kb),3801750,3802568,+,cds,"SO:0001217, UniRef:UniRef50_A0A0E1NKL1"
JKPB381,acrZ,Multidrug efflux pump accessory protein AcrZ,contig_1,0,Small replicon (~0kb),3805235,3805384,-,cds,"SO:0001217, UniRef:UniRef50_A0A2D0IY22"
JKPB381,tolB,Tol-Pal system protein TolB,contig_1,0,Small replicon (~0kb),3820749,3822041,-,cds,"BlastRules:WP_010989131, SO:0001217, UniRef:UniRef50_P0A855"
JKPB381,tolA,Cell envelope integrity inner membrane protein TolA,contig_1,0,Small replicon (~0kb),3822171,3823493,-,cds,"SO:0001217, UniRef:UniRef50_A0A447S3E7"
JKPB381,tolR,Tol-Pal system protein TolR,contig_1,0,Small replicon (~0kb),3823593,3824021,-,cds,"SO:0001217, UniRef:UniRef50_D2U0F1"
JKPB381,tolQ,Tol-Pal system protein TolQ,contig_1,0,Small replicon (~0kb),3824025,3824717,-,cds,"SO:0001217, UniRef:UniRef50_P0ABU9"
JKPB381,corC,Magnesium and cobalt efflux protein CorC,contig_1,0,Small replicon (~0kb),3883239,3884186,+,cds,"SO:0001217, UniRef:UniRef50_P0A2L3"
JKPB381,,Ribosomal RNA large subunit methyltransferase H,contig_1,0,Small replicon (~0kb),3900185,3900652,+,cds,"SO:0001217, UniRef:UniRef50_P0A8I8"
JKPB381,entA,"2,3-dihydroxybenzoate-2,3-dehydrogenase",contig_1,0,Small replicon (~0kb),3959448,3960203,-,cds,"SO:0001217, UniRef:UniRef50_A0A5Q2VEX5, VFDB:VFC0272, VFDB:VFG048409"
JKPB381,entB,enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB,contig_1,0,Small replicon (~0kb),3960203,3961054,-,cds,"BlastRules:WP_001007138, BlastRules:WP_004210873, EC:3.3.2.1, EC:6.3.2.14, SO:0001217, UniRef:UniRef50_A0A3S4EUZ9"
JKPB381,entE,enterobactin synthase subunit E,contig_1,0,Small replicon (~0kb),3961068,3962675,-,cds,"SO:0001217, UniRef:UniRef50_P10378, VFDB:VFC0272, VFDB:VFG048429"
JKPB381,entC,isochorismate synthase,contig_1,0,Small replicon (~0kb),3962685,3963860,-,cds,"SO:0001217, UniRef:UniRef50_P0AEJ2, VFDB:VFC0272, VFDB:VFG048439"
JKPB381,fepB,iron-enterobactin transporter periplasmic binding protein,contig_1,0,Small replicon (~0kb),3964049,3965008,+,cds,"SO:0001217, UniRef:UniRef50_A0A7H0MB01, VFDB:VFC0272, VFDB:VFG048449"
JKPB381,entS,enterobactin exporter EntS,contig_1,0,Small replicon (~0kb),3965269,3966510,-,cds,"SO:0001217, UniRef:UniRef50_A0A379WDU5, VFDB:VFC0272, VFDB:VFG048459"
JKPB381,fepD,iron-enterobactin transporter membrane protein,contig_1,0,Small replicon (~0kb),3966623,3967630,+,cds,"SO:0001217, UniRef:UniRef50_I2B7I6, VFDB:VFC0272, VFDB:VFG048468"
JKPB381,fepG,iron-enterobactin transporter permease,contig_1,0,Small replicon (~0kb),3967627,3968619,+,cds,"SO:0001217, UniRef:UniRef50_P23877, VFDB:VFC0272, VFDB:VFG048478"
JKPB381,fepC,iron-enterobactin transporter ATP-binding protein,contig_1,0,Small replicon (~0kb),3968616,3969410,+,cds,"SO:0001217, UniRef:UniRef50_A0A0U5L1N0, VFDB:VFC0272, VFDB:VFG048488"
JKPB381,entF,enterobactin synthase subunit F,contig_1,0,Small replicon (~0kb),3969475,3973356,-,cds,"SO:0001217, UniRef:UniRef50_P11454, VFDB:VFC0272, VFDB:VFG048498"
JKPB381,fepA,siderophore enterobactin receptor FepA,contig_1,0,Small replicon (~0kb),3975066,3977294,+,cds,"BlastRules:WP_012737617, BlastRules:WP_111840001, SO:0001217, UniRef:UniRef50_P05825"
JKPB381,,ATP:glycerol 3-phosphotransferase,contig_1,0,Small replicon (~0kb),3981468,3982988,+,cds,"SO:0001217, UniRef:UniRef50_A0A443VQM8"
JKPB381,,Acetyltransferase (GNAT) family,contig_1,0,Small replicon (~0kb),3999031,3999726,-,cds,"SO:0001217, UniRef:UniRef50_A0A3P8K149"
JKPB381,,RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein,contig_1,0,Small replicon (~0kb),4013523,4014665,-,cds,"SO:0001217, UniRef:UniRef50_U3B2L9"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4045126,4045992,+,cds,"SO:0001217, UniRef:UniRef50_A0A8B6IN17"
JKPB381,,Fosmidomycin resistance protein,contig_1,0,Small replicon (~0kb),4080097,4081317,+,cds,"SO:0001217, UniRef:UniRef50_A0A484YXJ7"
JKPB381,acrA,multidrug efflux RND transporter periplasmic adaptor subunit AcrA,contig_1,0,Small replicon (~0kb),4099897,4101090,+,cds,"BlastRules:WP_001039202, BlastRules:WP_001295324, BlastRules:WP_002892072, BlastRules:WP_021241633, SO:0001217, UniRef:UniRef50_A0A1C0U3R9"
JKPB381,acrB,acriflavine resistance protein B,contig_1,0,Small replicon (~0kb),4101113,4104259,+,cds,"SO:0001217, UniRef:UniRef50_A0A346ACE5, VFDB:VFC0325, VFDB:VFG049144"
JKPB381,,Maltose O-acetyltransferase,contig_1,0,Small replicon (~0kb),4105523,4106089,+,cds,"SO:0001217, UniRef:UniRef50_P77791"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4108219,4108917,+,cds,"SO:0001217, UniRef:UniRef50_A0A564GUV7"
JKPB381,,Nickel/cobalt efflux system,contig_1,0,Small replicon (~0kb),4123052,4123933,+,cds,"SO:0001217, UniRef:UniRef50_A0A927D926"
JKPB381,mdlB,Multidrug resistance-like ATP-binding protein MdlB,contig_1,0,Small replicon (~0kb),4131711,4133489,-,cds,"SO:0001217, UniRef:UniRef50_P0AAG5"
JKPB381,mdlA,Multidrug resistance-like ATP-binding protein MdlA,contig_1,0,Small replicon (~0kb),4133482,4135254,-,cds,"SO:0001217, UniRef:UniRef50_P77265"
JKPB381,,Ascorbate-specific phosphotransferase enzyme IIB component,contig_1,0,Small replicon (~0kb),4193704,4193991,+,cds,"SO:0001217, UniRef:UniRef50_A0A6N2YYU9"
JKPB381,phoR,Phosphate regulon sensor protein PhoR,contig_1,0,Small replicon (~0kb),4206974,4208269,-,cds,"SO:0001217, UniRef:UniRef50_A0A2A2MAD3"
JKPB381,phoB,Phosphate regulon transcriptional regulatory protein PhoB,contig_1,0,Small replicon (~0kb),4208291,4208980,-,cds,"SO:0001217, UniRef:UniRef50_A0A1G5SHH9"
JKPB381,ampH,D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH,contig_1,0,Small replicon (~0kb),4229861,4231021,+,cds,"SO:0001217, UniRef:UniRef50_A0A485AFX9"
JKPB381,,Homocysteine methyltransferase,contig_1,0,Small replicon (~0kb),4237959,4238891,-,cds,"SO:0001217, UniRef:UniRef50_A0A0P7DHA8"
JKPB381,,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,contig_1,0,Small replicon (~0kb),4288174,4289709,+,cds,"SO:0001217, UniRef:UniRef50_A0A917NK09"
JKPB381,,Trans-aconitate methyltransferase,contig_1,0,Small replicon (~0kb),4298987,4299736,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X2BIQ1"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4311938,4312390,-,cds,"SO:0001217, UniRef:UniRef50_A0A0H3GNQ9"
JKPB381,,Cysteine/O-acetylserine efflux protein,contig_1,0,Small replicon (~0kb),4327051,4327641,-,cds,"SO:0001217, UniRef:UniRef50_Q8ZMX5"
JKPB381,,tRNA (adenine(37)-N6)-methyltransferase,contig_1,0,Small replicon (~0kb),4347525,4348232,+,cds,"SO:0001217, UniRef:UniRef50_P28634"
JKPB381,,Prepilin leader peptidase/N-methyltransferase,contig_1,0,Small replicon (~0kb),4417547,4418347,+,cds,"SO:0001217, UniRef:UniRef50_P15754"
JKPB381,,3-methyl-2-oxobutanoate hydroxymethyltransferase,contig_1,0,Small replicon (~0kb),4425762,4426553,+,cds,"SO:0001217, UniRef:UniRef50_P31057"
JKPB381,yadI,Putative phosphotransferase enzyme IIA component YadI,contig_1,0,Small replicon (~0kb),4429240,4429680,-,cds,"SO:0001217, UniRef:UniRef50_P36881"
JKPB381,,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,contig_1,0,Small replicon (~0kb),4451728,4453626,-,cds,"SO:0001217, UniRef:UniRef50_P06959"
JKPB381,,Membrane-bound sensory transducer in beta-lactamase regulation,contig_1,0,Small replicon (~0kb),4462011,4462865,-,cds,"SO:0001217, UniRef:UniRef50_A1JJL4"
JKPB381,,Ribosomal RNA small subunit methyltransferase H,contig_1,0,Small replicon (~0kb),4491207,4492148,-,cds,"SO:0001217, UniRef:UniRef50_P60390"
JKPB381,,Sugar efflux transporter A,contig_1,0,Small replicon (~0kb),4511318,4512502,-,cds,"SO:0001217, UniRef:UniRef50_P31675"
JKPB381,,Ribosomal RNA small subunit methyltransferase A,contig_1,0,Small replicon (~0kb),4541210,4542031,+,cds,"SO:0001217, UniRef:UniRef50_P06992"
JKPB381,kefC,Glutathione-regulated potassium-efflux system protein KefC,contig_1,0,Small replicon (~0kb),4544173,4546038,-,cds,"SO:0001217, UniRef:UniRef50_P03819"
JKPB381,kefF,Glutathione-regulated potassium-efflux system ancillary protein KefF,contig_1,0,Small replicon (~0kb),4546031,4546564,-,cds,"SO:0001217, UniRef:UniRef50_Q8ZRW3"
JKPB381,lasT,Uncharacterized tRNA/rRNA methyltransferase LasT,contig_1,0,Small replicon (~0kb),4593849,4594535,-,cds,"SO:0001217, UniRef:UniRef50_P37005"
JKPB381,robA,MDR efflux pump AcrAB transcriptional activator RobA,contig_1,0,Small replicon (~0kb),4600175,4601044,+,cds,"SO:0001217, UniRef:UniRef50_A0A2U9L0W3"
JKPB381,,[Ribosomal protein bS18]-alanine N-acetyltransferase,contig_1,0,Small replicon (~0kb),4623774,4624220,-,cds,"SO:0001217, UniRef:UniRef50_A0A1B7JR35"
JKPB381,,Ribosomal RNA small subunit methyltransferase C,contig_1,0,Small replicon (~0kb),4624705,4625733,+,cds,"SO:0001217, UniRef:UniRef50_P39406"
JKPB381,,N-acetyltransferase GCN5,contig_1,0,Small replicon (~0kb),4654445,4655281,-,cds,"SO:0001217, UniRef:UniRef50_A0A378AJR9"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4655311,4655847,+,cds,"SO:0001217, UniRef:UniRef50_A0A564HYZ3"
JKPB381,marR,Putative MarR family regulatory protein,contig_1,0,Small replicon (~0kb),4693866,4694330,-,cds,"SO:0001217, UniRef:UniRef50_A0A2X3DDJ3"
JKPB381,fosA,FosA5 family fosfomycin resistance glutathione transferase,contig_1,0,Small replicon (~0kb),4696321,4696740,-,cds,"NCBIProtein:WP_004146118.1, SO:0001217, UniRef:UniRef50_A0A157Q1W5"
JKPB381,cusC,Cation efflux system protein CusC,contig_1,0,Small replicon (~0kb),4720645,4722030,+,cds,"SO:0001217, UniRef:UniRef50_P77211"
JKPB381,cusF,Cation efflux system protein CusF,contig_1,0,Small replicon (~0kb),4722048,4722392,+,cds,"SO:0001217, UniRef:UniRef50_A0A330XLW0"
JKPB381,cusB,Cation efflux system protein CusB,contig_1,0,Small replicon (~0kb),4722438,4723700,+,cds,"SO:0001217, UniRef:UniRef50_A0A379FMC8"
JKPB381,cusA,Cation efflux system protein CusA,contig_1,0,Small replicon (~0kb),4723712,4726861,+,cds,"SO:0001217, UniRef:UniRef50_P38054"
JKPB381,,S-adenosyl-L-methionine dependent methyltransferase,contig_1,0,Small replicon (~0kb),4732028,4733248,+,cds,"SO:0001217, UniRef:UniRef50_A0A377ZNB2"
JKPB381,,Histone acetyltransferase HPA2,contig_1,0,Small replicon (~0kb),4793439,4793942,+,cds,"SO:0001217, UniRef:UniRef50_Q7MHF7"
JKPB381,,N-acetyltransferase domain-containing protein,contig_1,0,Small replicon (~0kb),4834347,4834874,-,cds,"SO:0001217, UniRef:UniRef50_A0A564NCN6"
JKPB381,msrA,Peptide methionine sulfoxide reductase MsrA,contig_1,0,Small replicon (~0kb),4851754,4852392,+,cds,"SO:0001217, UniRef:UniRef50_Q6D151"
JKPB381,rlmB,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,contig_1,0,Small replicon (~0kb),4879179,4879910,-,cds,"SO:0001217, UniRef:UniRef50_Q8EAG8"
JKPB381,cusB,Cation efflux system protein CusB domain-containing protein,contig_1,0,Small replicon (~0kb),4921328,4922614,+,cds,"SO:0001217, UniRef:UniRef50_A0A9P3P922"
JKPB381,perC,PerC family transcriptional regulator,contig_1,0,Small replicon (~0kb),4939223,4939513,-,cds,"SO:0001217, UniRef:UniRef50_A0A7S9HF36"
JKPB381,terC,Tellurium resistance protein TerC,contig_1,0,Small replicon (~0kb),4948248,4949006,+,cds,"SO:0001217, UniRef:UniRef50_A0A1X0WAD8"
JKPB381,,Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein,contig_1,0,Small replicon (~0kb),4958813,4959247,+,cds,"SO:0001217, UniRef:UniRef50_A0A089PXH0"
JKPB381,actP,Cation/acetate symporter ActP,contig_1,0,Small replicon (~0kb),4984730,4986385,+,cds,"SO:0001217, UniRef:UniRef50_P32705"
JKPB381,soxR,redox-sensitive transcriptional activator SoxR,contig_1,0,Small replicon (~0kb),4999188,4999646,-,cds,"BlastRules:WP_000412686, SO:0001217, UniRef:UniRef50_A0A6G6IUC2"
JKPB381,,Metallo-beta-lactamase domain-containing protein,contig_1,0,Small replicon (~0kb),5006596,5007366,+,cds,"SO:0001217, UniRef:UniRef50_K8A2U3"
JKPB381,iraM,Anti-adapter protein IraM,contig_1,0,Small replicon (~0kb),5009187,5009540,-,cds,"SO:0001217, UniRef:UniRef50_B5XXW1"
JKPB381,,MATE efflux family protein,contig_1,0,Small replicon (~0kb),5034036,5035352,-,cds,"SO:0001217, UniRef:UniRef50_U3TS65"
JKPB381,,GNAT family N-acetyltransferase,contig_1,0,Small replicon (~0kb),5052233,5052742,+,cds,"SO:0001217, UniRef:UniRef50_A0A5P2M3T4"
JKPB381,yjaB,Peptidyl-lysine N-acetyltransferase YjaB,contig_1,0,Small replicon (~0kb),5079066,5079527,+,cds,"SO:0001217, UniRef:UniRef50_P09163"
JKPB381,ubiE,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,contig_1,0,Small replicon (~0kb),5145532,5146287,-,cds,"SO:0001217, UniRef:UniRef50_Q21H69"
JKPB381,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,contig_1,0,Small replicon (~0kb),5149847,5152111,-,cds,"SO:0001217, UniRef:UniRef50_Q8X8L5"
JKPB381,,Homoserine/homoserine lactone efflux protein,contig_1,0,Small replicon (~0kb),5156135,5156755,+,cds,"SO:0001217, UniRef:UniRef50_A0A6N3FR29"
JKPB381,,Threonine efflux protein,contig_1,0,Small replicon (~0kb),5157871,5158491,-,cds,"SO:0001217, UniRef:UniRef50_P0AG38"
JKPB381,rarD,Chloramphenical resistance permease RarD,contig_1,0,Small replicon (~0kb),5161973,5162866,+,cds,"SO:0001217, UniRef:UniRef50_A0A156JPX3"
JKPB381,,Uroporphyrinogen-III C-methyltransferase,contig_1,0,Small replicon (~0kb),5175034,5176215,+,cds,"SO:0001217, UniRef:UniRef50_A0A3S4EFV5"
JKPB381,hemY,Protein HemY,contig_1,0,Small replicon (~0kb),5176219,5177415,+,cds,"SO:0001217, UniRef:UniRef50_P0ACB7"
JKPB381,,dTDP-fucosamine acetyltransferase,contig_1,0,Small replicon (~0kb),5185563,5186237,-,cds,"SO:0001217, UniRef:UniRef50_A0A0K0HGN3"
JKPB381,hdfR,HTH-type transcriptional regulator HdfR,contig_1,0,Small replicon (~0kb),5215414,5216235,+,cds,"SO:0001217, UniRef:UniRef50_P0A2Q0"
JKPB381,,tRNA/tmRNA (uracil-C(5))-methyltransferase,contig_1,0,Small replicon (~0kb),5225087,5226187,+,cds,"SO:0001217, UniRef:UniRef50_G4QJS8"
JKPB381,fieF,CDF family cation-efflux transporter FieF,contig_1,0,Small replicon (~0kb),5261529,5262431,-,cds,"BlastRules:WP_001076748, BlastRules:WP_003093118, NCBIProtein:BAB89353.1, SO:0001217, UniRef:UniRef50_P69380"
JKPB381,rhaS,HTH-type transcriptional activator RhaS,contig_1,0,Small replicon (~0kb),5269021,5269857,-,cds,"SO:0001217, UniRef:UniRef50_P09377"
JKPB381,,Ribosomal RNA small subunit methyltransferase G,contig_1,0,Small replicon (~0kb),5344323,5344946,+,cds,"SO:0001217, UniRef:UniRef50_Q7NA87"
